package,window,count,mag_mae,mag_rmse,time_mae_h,time_rmse_h,within_mag_05,within_time_12h,within_time_24h,max_abs_mag_err,max_abs_time_h
time_micro_shift,T1,20,0.41999999999999993,0.5683308895353127,2.9037916666666668,3.8761633662849704,0.8,1.0,1.0,1.6999999999999993,9.345833333333335
time_micro_shift,T2,20,0.2799999999999999,0.4847679857416328,8.01390277777778,10.44730809534414,0.85,0.75,1.0,1.7999999999999998,23.255277777777778
time_micro_shift,T3,20,0.395,0.48114446894877627,22.52923611111111,25.975149534304418,0.75,0.2,0.5,1.0,47.232222222222205
time_micro_shift,ALL,60,0.36500000000000005,0.5129977257909304,11.148976851851852,16.31848933174318,0.8,0.65,0.8333333333333334,1.7999999999999998,47.232222222222205
