package,window,count,mag_mae,mag_rmse,time_mae_h,time_rmse_h,within_mag_05,within_time_12h,within_time_24h,max_abs_mag_err,max_abs_time_h
oof_first,T1,20,0.41999999999999993,0.5683308895353127,2.908180555555556,4.026999599635312,0.8,1.0,1.0,1.6999999999999993,10.345833333333335
oof_first,T2,20,0.27499999999999997,0.48425200051212997,8.01390277777778,10.44730809534414,0.85,0.75,1.0,1.7999999999999998,23.255277777777778
oof_first,T3,20,0.32500000000000007,0.3993745109543172,22.42923611111111,26.19970110085074,0.85,0.3,0.5,0.8999999999999995,44.232222222222205
oof_first,ALL,60,0.34,0.4888762624632126,11.117106481481478,16.449795439340328,0.8333333333333334,0.6833333333333333,0.8333333333333334,1.7999999999999998,44.232222222222205
