config,score_proxy,mag_rmse,time_hour_asymmetric_rmse,time_hour_hit_rate
both_500_lr003,1.35476137012588,0.844829542808219,12.238363855623867,0.7859023354564756
both_800_lr002,1.3548013407173263,0.8442895726109921,12.25228243455202,0.7864118895966029
both_500_lr005,1.3668781039195987,0.8538112031062915,12.313605619519373,0.7858174097664543
lgbm_800_lr002,1.369653699200591,0.8487115783059389,12.502610901471646,0.786072186836518
lgbm_500_lr003,1.3708343351592038,0.8513042676793026,12.46872161951763,0.7858174097664543
both_500_lr003_asym2,1.3747158903716261,0.8448796541035195,12.716069670434562,0.7832696390658174
lgbm_500_lr005,1.3823855785313939,0.8580216557329109,12.584734147163589,0.7855626326963906
lgbm_500_lr003_asym2,1.4108638651101149,0.8513066421963694,13.429373349929884,0.7810615711252654
