window,threshold,margin,strength,cap,visible_mae,visible_rmse,visible_max_abs,visible_changed,oof_mae_delta,oof_rmse_delta,oof_high_mae_delta,oof_changed
T1,7.0,1.5,0.9,0.5,0.36500000000000005,0.49244289008980524,1.1999999999999993,8,-0.041140451449294346,-0.022842662393375512,-0.24747375748206146,360
T1,7.0,1.5,1.0,0.5,0.37,0.48476798574163293,1.0999999999999996,8,-0.03735444321884174,-0.02148002457601228,-0.22475770809934548,360
T1,7.0,1.6,0.1,0.5,0.4050000000000001,0.5454356057317857,1.5999999999999996,3,-0.008835924700323572,-0.005025303643099388,-0.053646596988234374,223
T1,7.0,1.6,0.2,0.5,0.3950000000000001,0.5361902647381804,1.5999999999999996,4,-0.016613702478101233,-0.009490078020241377,-0.1003132636549009,289
T1,7.0,1.6,0.3,0.5,0.39500000000000013,0.5380520420925843,1.5999999999999996,5,-0.023979957622134007,-0.013443642127627164,-0.14451079451909843,313
T1,7.0,1.6,0.4,0.5,0.3850000000000001,0.521056618804521,1.4999999999999991,5,-0.030276253918429807,-0.016586704160517662,-0.18228857229687634,328
T1,7.0,1.6,0.5,0.5,0.3650000000000001,0.4974937185533099,1.3999999999999995,5,-0.035337982313492056,-0.019116039994847345,-0.21265894266724672,334
T1,7.0,1.6,0.6,0.5,0.36500000000000005,0.5024937810560445,1.3999999999999995,6,-0.04023510165505573,-0.021363950329668313,-0.24204165871662942,339
T1,7.0,1.6,0.7,0.5,0.37,0.5029910535983717,1.3999999999999995,6,-0.042416171613903986,-0.022582660706976565,-0.25512807846971586,344
T1,7.0,1.6,0.8,0.5,0.365,0.4944694126030445,1.299999999999999,6,-0.043239216881393316,-0.023189253774685614,-0.2600663500746542,344
T1,7.0,1.6,0.9,0.5,0.35500000000000004,0.4780167361086848,1.1999999999999993,6,-0.042621932930775985,-0.023304859333793004,-0.2563626463709504,344
T1,7.0,1.6,1.0,0.5,0.36,0.4806245936279166,1.1999999999999993,6,-0.0408112333422983,-0.022628097492074062,-0.2454984488400862,344
T1,7.0,1.7,0.1,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.00821864074970624,-0.004755064729566438,-0.04994289328453061,206
T1,7.0,1.7,0.2,0.5,0.4050000000000001,0.5454356057317857,1.5999999999999996,3,-0.015214525523368438,-0.008831998639526883,-0.0919182019265059,261
T1,7.0,1.7,0.3,0.5,0.3950000000000001,0.5361902647381804,1.5999999999999996,4,-0.022128105770282014,-0.012508301672397248,-0.13339968340798747,283
T1,7.0,1.7,0.4,0.5,0.38000000000000006,0.515751878329105,1.4999999999999991,4,-0.028342097539829414,-0.015734029920319692,-0.17068363402527142,298
T1,7.0,1.7,0.5,0.5,0.3850000000000001,0.521056618804521,1.4999999999999991,5,-0.033815348568636105,-0.018446972396202632,-0.2035231401981109,302
T1,7.0,1.7,0.6,0.5,0.3800000000000001,0.5196152422706632,1.4999999999999991,5,-0.03793057490608431,-0.02038698532826233,-0.22821449822280215,309
T1,7.0,1.7,0.7,0.5,0.3650000000000001,0.5024937810560446,1.3999999999999995,5,-0.04085238560567306,-0.0219174311809458,-0.24574536242033318,318
T1,7.0,1.7,0.8,0.5,0.36500000000000005,0.4974937185533099,1.3999999999999995,5,-0.04274538972089914,-0.0229111088864844,-0.2571033871116911,318
T1,7.0,1.7,0.9,0.5,0.35500000000000004,0.48218253804964767,1.299999999999999,5,-0.04344497819826576,-0.02332956539440767,-0.2613009179758887,318
T1,7.0,1.7,1.0,0.5,0.36000000000000004,0.4837354648979129,1.299999999999999,5,-0.04253962840402714,-0.023107220918333837,-0.2558688192104567,318
T1,7.0,1.8,0.1,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.007477900008965088,-0.0043479923513563,-0.04549844884008625,177
T1,7.0,1.8,0.2,0.5,0.4050000000000001,0.5454356057317857,1.5999999999999996,3,-0.013856500832010399,-0.008091707637082113,-0.08377005377835778,238
T1,7.0,1.8,0.3,0.5,0.4,0.5422176684690383,1.5999999999999996,3,-0.020235101655055487,-0.011652335255170065,-0.12204165871662942,258
T1,7.0,1.8,0.4,0.5,0.4,0.5422176684690383,1.5999999999999996,3,-0.025955266264109378,-0.014634465157520093,-0.15636264637095043,272
T1,7.0,1.8,0.5,0.5,0.39000000000000007,0.5366563145999496,1.5999999999999996,3,-0.030728928815549672,-0.017025953483788214,-0.18500462167959242,275
T1,7.0,1.8,0.6,0.5,0.3750000000000001,0.5142956348249516,1.4999999999999991,4,-0.03562604815711379,-0.019324424374985494,-0.2143873377289751,287
T1,7.0,1.8,0.7,0.5,0.3750000000000001,0.5142956348249516,1.4999999999999991,4,-0.038959381490446976,-0.021005967968180883,-0.23438733772897513,289
T1,7.0,1.8,0.8,0.5,0.37000000000000005,0.5138093031466051,1.4999999999999991,4,-0.04093469013242235,-0.02213682707488207,-0.2462391895808269,289
T1,7.0,1.8,0.9,0.5,0.36000000000000004,0.49699094559156703,1.3999999999999995,4,-0.04229271482377994,-0.02280400898617696,-0.25438733772897515,289
T1,7.0,1.8,1.0,0.5,0.36500000000000005,0.4974937185533099,1.3999999999999995,4,-0.04245732387727785,-0.023026699711258924,-0.25537499204996283,289
